group_id,semantic_hash,path,zone,qualname,line,loc
1,0081a4d32c11affbe259,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,gwd_loss,259,63
1,0081a4d32c11affbe259,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,gwd_loss,259,63
2,01114b0e4fb2f8654557,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,maintained,EPNet.configure_optimizers,304,10
2,01114b0e4fb2f8654557,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/HBTXR.py,maintained,HBTXR.configure_optimizers,132,10
2,01114b0e4fb2f8654557,algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,maintained,UNet.configure_optimizers,155,10
2,01114b0e4fb2f8654557,algorithm/common/src/EvEye/model/DavisWithMask/DeepLabV3.py,maintained,DeepLabV3.configure_optimizers,61,8
3,028f6456c68480f863b7,algorithm/analysis/scripts/build_eveye_exgaze_training_manifests.py,analysis,session_code,52,5
3,028f6456c68480f863b7,algorithm/analysis/scripts/export_eveye_exgaze_hybrid_dataset.py,analysis,_session_code,96,5
4,04b84e51d68577b7b0ec,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,topk,114,25
4,04b84e51d68577b7b0ec,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,topk,114,25
5,04bf1c37322df5670122,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,wasserstein_distance_sigma,139,14
5,04bf1c37322df5670122,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,wasserstein_distance_sigma,139,14
6,04c5f1b66a8c3568e92e,hardware/tools/write_vref_p0_pot_scale_successor.py,maintained,parse_route_status,349,10
6,04c5f1b66a8c3568e92e,hardware/tools/write_vref_p0_qkv_uram_cache_successor.py,maintained,parse_route_status,163,10
7,052f0663e00e3fd735a4,algorithm/analysis/data-distribution/handover-v1/04_code/build_4state_blink.py,analysis,main,195,17
7,052f0663e00e3fd735a4,algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,analysis,main,195,17
7,052f0663e00e3fd735a4,algorithm/analysis/data-distribution/src/build_4state_blink.py,analysis,main,195,17
8,057346982884b01d4bfb,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,_neg_loss,10,21
8,057346982884b01d4bfb,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,_neg_loss,10,21
9,0660f22eede3d6ef7d9c,algorithm/analysis/data-distribution/handover-v1/04_code/build_4state_blink.py,analysis,default_v_sacc,46,11
9,0660f22eede3d6ef7d9c,algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,analysis,default_v_sacc,46,11
9,0660f22eede3d6ef7d9c,algorithm/analysis/data-distribution/src/build_4state_blink.py,analysis,default_v_sacc,46,11
10,0677847b3ba3c85a2e72,algorithm/analysis/data-distribution/handover-v1/04_code/velocity_hist.py,analysis,df_of,42,11
10,0677847b3ba3c85a2e72,algorithm/analysis/data-distribution/handover-v2/04_code/velocity_hist.py,analysis,df_of,42,11
11,08ae900f1d8f1c0932ce,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,maintained,DeiT._init_weights,161,12
11,08ae900f1d8f1c0932ce,quantization/src/models/vision_transformer.py,maintained,VisionTransformer._init_weights,162,12
12,09a5a69b1fd8965eaf1f,algorithm/analysis/data-distribution/handover-v1/04_code/eveye_pe_aggregate.py,analysis,collect,9,15
12,09a5a69b1fd8965eaf1f,algorithm/analysis/data-distribution/handover-v2/04_code/eveye_pe_aggregate.py,analysis,collect,9,15
12,09a5a69b1fd8965eaf1f,algorithm/analysis/data-distribution/src/eveye_pe_aggregate.py,analysis,collect,9,15
13,09ab9dfc502fccc1c4f9,algorithm/common/src/EvEye/utils/scripts/build_reproduction_summary.py,maintained,load_json,33,5
13,09ab9dfc502fccc1c4f9,algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,maintained,read_json,131,5
14,09ea1bec0eeae2b8c813,algorithm/analysis/data-distribution/handover-v1/04_code/fuse_4state_test.py,test,main,47,31
14,09ea1bec0eeae2b8c813,algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,test,main,47,31
14,09ea1bec0eeae2b8c813,algorithm/analysis/data-distribution/src/fuse_4state_test.py,test,main,47,31
15,0c5eb6cfe7c67706990b,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_frame_motion_package.py,maintained,main,679,30
15,0c5eb6cfe7c67706990b,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_val_motion.py,maintained,main,680,30
16,0c9f497e60b95c32ae36,algorithm/analysis/scripts/export_eveye_exgaze_hybrid_dataset.py,analysis,make_event64,197,9
16,0c9f497e60b95c32ae36,algorithm/analysis/scripts/smoke_eveye_exgaze_hybrid_loaders.py,analysis,make_event64,138,9
16,0c9f497e60b95c32ae36,algorithm/analysis/scripts/train_eveye_exgaze_hybrid.py,analysis,make_event64,47,9
17,0d7b29f41a3bfe8234d2,hardware/tools/write_c3b_protection_checklist.py,maintained,rows_by_id,43,5
17,0d7b29f41a3bfe8234d2,hardware/tools/write_vref_p0_buffer_lifetime_audit.py,maintained,rows_by_id,81,5
18,10853b9f8a5151e427ab,algorithm/analysis/data-distribution/handover-v1/04_code/frame_aligned_err.py,analysis,center_of,15,10
18,10853b9f8a5151e427ab,algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,analysis,center_of,15,10
18,10853b9f8a5151e427ab,algorithm/analysis/data-distribution/src/frame_aligned_err.py,analysis,center_of,15,10
19,119a22c5ae4fb1e7bc37,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,get_ellipse,247,18
19,119a22c5ae4fb1e7bc37,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,get_ellipse,247,18
20,1562880d6fdd0665805e,hardware/tools/check_hls_axis_payload_contract.py,maintained,normalize_tv_line,34,7
20,1562880d6fdd0665805e,hardware/tools/check_hls_xsimk_direct_probe.py,maintained,normalize_tv_line,56,7
21,16a64a8dec97928d0480,algorithm/analysis/scripts/fill_hbtxr_error_distribution.py,analysis,describe,73,11
21,16a64a8dec97928d0480,algorithm/analysis/scripts/fill_sequence_center_error_distribution.py,analysis,describe,310,11
22,17e7fd6189675a6cab97,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,_gather_feat,44,9
22,17e7fd6189675a6cab97,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,_gather_feat,44,9
23,1883122a8269f2517ba6,algorithm/analysis/data-distribution/handover-v1/04_code/invocation_designspace.py,analysis,ntrack,39,10
23,1883122a8269f2517ba6,algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,analysis,ntrack,39,10
24,18a341a49f7143ba4e8b,hardware/tools/package_e2e_axis_dma_pynq_bundle.py,maintained,copy_file,137,4
24,18a341a49f7143ba4e8b,hardware/tools/package_e2e_m_axi_pynq_bundle.py,maintained,copy_file,47,4
25,1956e805e75f18c72b58,hardware/tools/write_final_operator_handoff.py,maintained,resolve_path,44,5
25,1956e805e75f18c72b58,hardware/tools/write_final_unblock_closeout_packet.py,maintained,resolve_path,178,5
26,1a20c053b7acc7d9302e,hardware/tools/write_e2e_resource_policy_audit.py,maintained,latency,57,4
26,1a20c053b7acc7d9302e,hardware/tools/write_vref_p0_buffer_lifetime_audit.py,maintained,latency,95,4
27,1d0f80bd3514edda7156,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,event_to_frame,30,21
27,1d0f80bd3514edda7156,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,event_to_frame,30,21
28,1d1255fa5454d648f7cf,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,RegL1Loss.forward,66,5
28,1d1255fa5454d648f7cf,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,RegL1Loss.forward,66,5
29,1d43328e9031cd2d8ffb,algorithm/analysis/data-distribution/handover-v1/04_code/motion_labeler.py,analysis,build,82,25
29,1d43328e9031cd2d8ffb,algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,analysis,build,82,25
29,1d43328e9031cd2d8ffb,algorithm/analysis/data-distribution/src/motion_labeler.py,analysis,build,82,25
29,1d43328e9031cd2d8ffb,algorithm/analysis/motion-label-packages/code/motion_labeler.py,analysis,build,82,25
30,21860658e5c37c65f7fe,algorithm/analysis/data-distribution/handover-v1/04_code/invocation_designspace.py,analysis,full,65,7
30,21860658e5c37c65f7fe,algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,analysis,full,65,7
31,22566486ce193c98acf7,algorithm/common/src/EvEye/model/CitiBike/ConvLSTM.py,maintained,ConvLSTM.configure_optimizers,87,11
31,22566486ce193c98acf7,algorithm/common/src/EvEye/model/DavisEyeCenter/TennSt.py,maintained,TennSt.configure_optimizers,389,11
31,22566486ce193c98acf7,algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,maintained,Creat_MyNet.configure_optimizers,907,11
31,22566486ce193c98acf7,algorithm/common/src/EvEye/model/DavisEyeEllipse/EllipseMobileNet.py,maintained,EllipseMobileNetV3.configure_optimizers,66,11
31,22566486ce193c98acf7,algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,maintained,UNet.configure_optimizers,150,11
32,22bc089e6beecc033998,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Head/EPHead.py,maintained,fill_fc_weights,47,5
32,22bc089e6beecc033998,algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,maintained,fill_fc_weights,479,5
32,22bc089e6beecc033998,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Head/HBTXRHead.py,maintained,fill_fc_weights,47,5
33,24280ce9e112e15ecbca,algorithm/hybrid/scripts/external_pipeline/eval_hbtxr.py,maintained,_require_existing_path,55,5
33,24280ce9e112e15ecbca,algorithm/hybrid/scripts/external_pipeline/infer_hbtxr.py,maintained,_require_existing_path,54,5
34,2645663df79f095f291f,algorithm/analysis/data-distribution/handover-v1/04_code/pupil_detect.py,analysis,detect_center,7,31
34,2645663df79f095f291f,algorithm/analysis/data-distribution/handover-v2/04_code/pupil_detect.py,analysis,detect_center,7,31
34,2645663df79f095f291f,algorithm/analysis/data-distribution/src/pupil_detect.py,analysis,detect_center,7,31
34,2645663df79f095f291f,algorithm/analysis/motion-label-packages/code/pupil_detect.py,analysis,detect_center,7,31
35,2a3cd830a2c05fb2b938,algorithm/analysis/data-distribution/handover-v1/04_code/velocity_100ms.py,analysis,one,17,19
35,2a3cd830a2c05fb2b938,algorithm/analysis/data-distribution/handover-v2/04_code/velocity_100ms.py,analysis,one,17,19
35,2a3cd830a2c05fb2b938,algorithm/analysis/data-distribution/src/velocity_100ms.py,analysis,one,17,19
36,2a7942eeb8705bf49912,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,maintained,Mlp.forward,85,7
36,2a7942eeb8705bf49912,quantization/src/models/vision_transformer.py,maintained,Mlp.forward,86,7
37,2b7fee991b0c67486eaf,algorithm/analysis/data-distribution/handover-v1/04_code/event_4state.py,analysis,sess_counts,23,11
37,2b7fee991b0c67486eaf,algorithm/analysis/data-distribution/handover-v2/04_code/event_4state.py,analysis,sess_counts,23,11
38,2c56e5a4b828acf0836d,algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,maintained,natural_key,22,5
38,2c56e5a4b828acf0836d,algorithm/common/src/EvEye/utils/scripts/build_dean_dataset_from_ev_eye.py,maintained,natural_key,34,5
38,2c56e5a4b828acf0836d,algorithm/common/src/EvEye/utils/scripts/build_unet_dataset_from_h5.py,maintained,natural_key,19,5
39,2cd3ade14982bca1ad1c,algorithm/analysis/data-distribution/handover-v1/04_code/invocation_final.py,analysis,iou_circ,8,6
39,2cd3ade14982bca1ad1c,algorithm/analysis/data-distribution/handover-v1/04_code/refresh_sweep.py,analysis,iou_circ,8,4
39,2cd3ade14982bca1ad1c,algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,analysis,iou_circ,8,6
39,2cd3ade14982bca1ad1c,algorithm/analysis/data-distribution/handover-v2/04_code/refresh_sweep.py,analysis,iou_circ,8,4
40,2ce603fd59d658bcaa81,algorithm/analysis/data-distribution/handover-v1/04_code/velocity_hist.py,analysis,ssum,55,6
40,2ce603fd59d658bcaa81,algorithm/analysis/data-distribution/handover-v2/04_code/velocity_hist.py,analysis,ssum,55,6
41,2dfa08d14c6a2d2cf933,algorithm/analysis/data-distribution/handover-v1/04_code/eveye_metrics.py,analysis,load_pe_allframes,11,21
41,2dfa08d14c6a2d2cf933,algorithm/analysis/data-distribution/handover-v2/04_code/eveye_metrics.py,analysis,load_pe_allframes,11,21
41,2dfa08d14c6a2d2cf933,algorithm/analysis/data-distribution/src/eveye_metrics.py,analysis,load_pe_allframes,11,21
42,2e26f8005bc45ec7b1ef,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,transform_ellipse,218,16
42,2e26f8005bc45ec7b1ef,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,transform_ellipse,218,16
43,2e52039618b829b6737f,hardware/tools/validate_final_signoff_bundle.py,maintained,int_at_least,442,5
43,2e52039618b829b6737f,hardware/tools/write_final_evidence_manifest.py,maintained,int_at_least,324,5
44,2ed84b5e087bfc9a6701,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/utils.py,maintained,PredDecoder.nms,43,9
44,2ed84b5e087bfc9a6701,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/utils.py,maintained,PredDecoder.nms,43,9
45,2f49418d8fe2151bb133,algorithm/common/src/EvEye/model/DavisWithMask/DeepLabV3.py,maintained,DeepLabV3.validation_step,78,13
45,2f49418d8fe2151bb133,algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,maintained,UNet.validation_step,170,13
46,2fcb3d9753034458fce2,algorithm/analysis/data-distribution/handover-v1/04_code/run_test37_48.py,analysis,main,19,27
46,2fcb3d9753034458fce2,algorithm/analysis/data-distribution/handover-v2/04_code/run_test37_48.py,analysis,main,19,27
46,2fcb3d9753034458fce2,algorithm/analysis/data-distribution/src/run_test37_48.py,analysis,main,19,27
47,315d0c855cdaaea8a29d,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,pre_process,53,15
47,315d0c855cdaaea8a29d,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,pre_process,53,15
48,327e10557a71735b32c0,algorithm/analysis/data-distribution/handover-v1/04_code/run_test37_48.py,analysis,work,14,4
48,327e10557a71735b32c0,algorithm/analysis/data-distribution/handover-v2/04_code/run_test37_48.py,analysis,work,14,4
48,327e10557a71735b32c0,algorithm/analysis/data-distribution/src/run_test37_48.py,analysis,work,14,4
49,32907dd90194114ddd40,hardware/tests/test_write_final_unblock_closeout_packet.py,test,WriteFinalUnblockCloseoutPacketTests.write_json,21,4
49,32907dd90194114ddd40,hardware/tests/test_write_spec_plan_conformance_audit.py,test,WriteSpecPlanConformanceAuditTests.write_json,26,4
50,32e831c1c8827f914776,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,maintained,RegL1Loss_ang.forward,77,19
50,32e831c1c8827f914776,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,maintained,RegL1Loss_ang.forward,77,19
51,35b53b33f5c042e5476d,algorithm/analysis/data-distribution/handover-v1/04_code/fuse_4state_test.py,test,one,18,28
51,35b53b33f5c042e5476d,algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,test,one,18,28
51,35b53b33f5c042e5476d,algorithm/analysis/data-distribution/src/fuse_4state_test.py,test,one,18,28
52,35ea31ce5438ffaee8ac,algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,maintained,Up.forward,85,13
52,35ea31ce5438ffaee8ac,algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,maintained,Up.forward,85,13
53,369f8ba133f582b7989c,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,maintained,EPNet.training_step,315,14
53,369f8ba133f582b7989c,algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,maintained,Creat_MyNet.training_step,919,14
54,36a43e5eb72cf81bd478,algorithm/analysis/data-distribution/handover-v1/04_code/run_test_mask.py,analysis,classify,17,28
54,36a43e5eb72cf81bd478,algorithm/analysis/data-distribution/handover-v2/04_code/run_test_mask.py,analysis,classify,17,28
54,36a43e5eb72cf81bd478,algorithm/analysis/data-distribution/src/run_test_mask.py,analysis,classify,17,28
55,37a85cdb5730f003cc85,algorithm/analysis/data-distribution/handover-v1/04_code/ivt_states.py,analysis,labeled_velocity,10,7
55,37a85cdb5730f003cc85,algorithm/analysis/data-distribution/handover-v2/04_code/ivt_states.py,analysis,labeled_velocity,10,7
55,37a85cdb5730f003cc85,algorithm/analysis/data-distribution/src/ivt_states.py,analysis,labeled_velocity,10,7
55,37a85cdb5730f003cc85,algorithm/analysis/motion-label-packages/code/ivt_states.py,analysis,labeled_velocity,10,7
56,392b2b092cda5a34f678,algorithm/analysis/data-distribution/handover-v1/04_code/build_splits_4state.py,analysis,finalize,56,8
56,392b2b092cda5a34f678,algorithm/analysis/data-distribution/handover-v2/04_code/build_splits_4state.py,analysis,finalize,56,8
56,392b2b092cda5a34f678,algorithm/analysis/data-distribution/src/build_splits_4state.py,analysis,finalize,56,8
57,3a07047e434554086e98,algorithm/analysis/data-distribution/handover-v1/04_code/build_4state_blink.py,analysis,classify_session,69,57
57,3a07047e434554086e98,algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,analysis,classify_session,69,57
57,3a07047e434554086e98,algorithm/analysis/data-distribution/src/build_4state_blink.py,analysis,classify_session,69,57
58,3a0a0097cb944affedde,hardware/tools/write_c3b_physical_smoke_gate_audit.py,maintained,rel_or_abs,39,5
58,3a0a0097cb944affedde,hardware/tools/write_req2_spec_subagent_gate_audit.py,maintained,rel_or_abs,27,5
58,3a0a0097cb944affedde,hardware/tools/write_xr_vits_gate_audit.py,maintained,rel_or_abs,37,5
59,3a580494fed0095d4873,algorithm/analysis/data-distribution/handover-v1/04_code/build_4state_blink.py,analysis,default_tau,59,8
59,3a580494fed0095d4873,algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,analysis,default_tau,59,8
59,3a580494fed0095d4873,algorithm/analysis/data-distribution/src/build_4state_blink.py,analysis,default_tau,59,8
60,3adc7b5c0602ca000580,algorithm/analysis/data-distribution/handover-v1/04_code/frame_aligned_err.py,analysis,build,26,24
60,3adc7b5c0602ca000580,algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,analysis,build,26,24
60,3adc7b5c0602ca000580,algorithm/analysis/data-distribution/src/frame_aligned_err.py,analysis,build,26,24
61,3b1b142b5128df26bf58,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/utils.py,maintained,PredDecoder.decode,79,27
61,3b1b142b5128df26bf58,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/utils.py,maintained,PredDecoder.decode,79,27
62,3b78363c50ceaaf7f6c1,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_frame_motion_package.py,maintained,ellipse_iou_input64,108,23
62,3b78363c50ceaaf7f6c1,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_val_motion.py,maintained,ellipse_iou_input64,108,23
63,3bd9f951ec2db7a8975a,algorithm/analysis/data-distribution/handover-v1/04_code/frame_center_4state.py,analysis,build,40,15
63,3bd9f951ec2db7a8975a,algorithm/analysis/data-distribution/handover-v2/04_code/frame_center_4state.py,analysis,build,40,15
64,3c2d6d1a3d3e100be906,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,maintained,Mlp.__init__,78,6
64,3c2d6d1a3d3e100be906,quantization/src/models/vision_transformer.py,maintained,Mlp.__init__,79,6
65,3db659383e89af81a050,algorithm/analysis/data-distribution/handover-v1/04_code/iou_frame.py,analysis,iou_session,14,23
65,3db659383e89af81a050,algorithm/analysis/data-distribution/handover-v2/04_code/iou_frame.py,analysis,iou_session,14,23
65,3db659383e89af81a050,algorithm/analysis/data-distribution/src/iou_frame.py,analysis,iou_session,14,23
66,4022279c382da3e931ed,hardware/tools/audit_reference_inputs.py,maintained,sha256_file,13,6
66,4022279c382da3e931ed,hardware/tools/export_e2e_m_axi_weights.py,maintained,sha256_file,23,6
66,4022279c382da3e931ed,hardware/tools/import_pynq_smoke_result.py,maintained,sha256_file,51,6
66,4022279c382da3e931ed,hardware/tools/package_e2e_axis_dma_pynq_bundle.py,maintained,sha256_file,129,6
66,4022279c382da3e931ed,hardware/tools/package_e2e_m_axi_pynq_bundle.py,maintained,sha256_file,39,6
66,4022279c382da3e931ed,hardware/tools/run_third_goal_final_signoff.py,maintained,sha256_file,83,6
66,4022279c382da3e931ed,hardware/tools/validate_pynq_bundle_package.py,maintained,sha256_file,306,6
66,4022279c382da3e931ed,hardware/tools/write_final_evidence_manifest.py,maintained,sha256_file,165,6
66,4022279c382da3e931ed,hardware/tools/write_final_unblock_closeout_packet.py,maintained,sha256_file,19,6
66,4022279c382da3e931ed,hardware/tools/write_req9_deit_image_reference_audit.py,maintained,sha256_file,31,6
66,4022279c382da3e931ed,hardware/tools/write_third_goal_source_audit.py,maintained,sha256_file,37,6
67,40f6f91d65b6fed00991,algorithm/analysis/data-distribution/handover-v1/04_code/invocation_final.py,analysis,sim,15,19
67,40f6f91d65b6fed00991,algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,analysis,sim,15,19
68,4180b99101e72e323006,algorithm/analysis/data-distribution/handover-v1/04_code/velocity4state.py,analysis,frac_sacc,27,8
68,4180b99101e72e323006,algorithm/analysis/data-distribution/handover-v2/04_code/velocity4state.py,analysis,frac_sacc,27,8
69,42beb82c80514a5e48b8,algorithm/common/src/EvEye/utils/dvs_common_utils/processor/NumpyEventFrameRandomAffine.py,maintained,NumpyEventFrameRandomAffine.normalize,25,21
69,42beb82c80514a5e48b8,algorithm/common/src/EvEye/utils/dvs_common_utils/processor/TorchEventFrameRandomAffine(bug).py,maintained,TorchEventFrameRandomAffine.normalize,27,21
70,42c3eb5abf26102aa322,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Metric.py,maintained,cal_mean_distance,22,12
70,42c3eb5abf26102aa322,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Metric.py,maintained,cal_mean_distance,22,12
71,4414dc7e6a6dc335cda5,algorithm/common/src/EvEye/utils/dvs_common_utils/processor/EventRandomAffine.py,maintained,temporal_shift,12,22
71,4414dc7e6a6dc335cda5,algorithm/common/src/EvEye/utils/dvs_common_utils/processor/NumpyEventRandomAffine.py,maintained,temporal_shift,12,22
72,4493b2fbbfc6b11af1e3,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,maintained,affine_transform,195,21
72,4493b2fbbfc6b11af1e3,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,maintained,affine_transform,195,21
73,46f881478044ab88da80,hardware/tools/write_e2e_resource_policy_audit.py,maintained,resource,50,5
73,46f881478044ab88da80,hardware/tools/write_vref_p0_buffer_lifetime_audit.py,maintained,resource,88,5
74,47243396ee3407df56c3,algorithm/analysis/data-distribution/handover-v1/04_code/eveye_metrics.py,analysis,boot_ci,41,8
74,47243396ee3407df56c3,algorithm/analysis/data-distribution/handover-v2/04_code/eveye_metrics.py,analysis,boot_ci,41,8
74,47243396ee3407df56c3,algorithm/analysis/data-distribution/src/eveye_metrics.py,analysis,boot_ci,41,8
75,474b3b756e682ed239eb,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,maintained,EncoderBlock.forward,112,4
75,474b3b756e682ed239eb,quantization/src/models/vision_transformer.py,maintained,EncoderBlock.forward,113,4
76,47c72cb1745d3cc89bdb,algorithm/analysis/data-distribution/handover-v1/04_code/build_splits_4state.py,analysis,splits_of,19,6
76,47c72cb1745d3cc89bdb,algorithm/analysis/data-distribution/handover-v2/04_code/build_splits_4state.py,analysis,splits_of,19,6
76,47c72cb1745d3cc89bdb,algorithm/analysis/data-distribution/src/build_splits_4state.py,analysis,splits_of,19,6
77,4867cf0ac4df1cf7e28c,algorithm/common/src/EvEye/utils/cache/MemmapCacheFrameStack.py,maintained,create_memmap,35,8
77,4867cf0ac4df1cf7e28c,algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,maintained,create_memmap,39,8
78,49b65f36c36613433068,algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/utils.py,maintained,PredDecoder.__init__,5,6
78,49b65f36c36613433068,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/utils.py,maintained,PredDecoder.__init__,5,6
79,4b5a74e6a237576d0622,hardware/pynq/hgtxr/e2e_axis_dma_overlay.py,maintained,HgtxrE2EAxisDmaOverlay._start,155,5
79,4b5a74e6a237576d0622,hardware/pynq/hgtxr/e2e_m_axi_overlay.py,maintained,HgtxrE2EMaxiOverlay._start,117,5
79,4b5a74e6a237576d0622,hardware/pynq/hgtxr/hgtxr_overlay.py,maintained,HgtxrOverlay._start,169,5
80,4b81464ebd8353391ac9,algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,maintained,EncoderBlock.__init__,95,16
80,4b81464ebd8353391ac9,quantization/src/models/vision_transformer.py,maintained,EncoderBlock.__init__,96,16
81,4b82262ec4c888c8e094,algorithm/analysis/data-distribution/handover-v1/04_code/build_invocation_table.py,analysis,per_subject_frame,21,9
81,4b82262ec4c888c8e094,algorithm/analysis/data-distribution/handover-v2/04_code/build_invocation_table.py,analysis,per_subject_frame,21,9
82,4b8da55db981034f5824,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_frame_motion_package.py,maintained,assign_velocity_states,213,28
82,4b8da55db981034f5824,algorithm/common/src/EvEye/utils/scripts/evaluate_hbtxr_val_motion.py,maintained,assign_velocity_states,213,28
83,4c1751bd67d38a6c79b1,hardware/tools/check_third_goal_preflight.py,maintained,read_text,18,5
83,4c1751bd67d38a6c79b1,hardware/tools/write_c3b_protection_checklist.py,maintained,read_text,29,5
84,4c43cf1f54fe92468b95,algorithm/analysis/data-distribution/handover-v1/04_code/frame_center_4state.py,analysis,build.sc,41,7
84,4c43cf1f54fe92468b95,algorithm/analysis/data-distribution/handover-v2/04_code/frame_center_4state.py,analysis,build.sc,41,7
85,4dbb920a869a43685f1c,algorithm/analysis/scripts/export_eveye_exgaze_hybrid_dataset.py,analysis,sample_regions_from_ellipse64,208,16
85,4dbb920a869a43685f1c,algorithm/analysis/scripts/smoke_eveye_exgaze_hybrid_loaders.py,analysis,sample_regions_from_ellipse64,158,16
85,4dbb920a869a43685f1c,algorithm/analysis/scripts/train_eveye_exgaze_hybrid.py,analysis,sample_regions_from_ellipse64,67,16
86,4e189e424e59bf5b5a2b,algorithm/analysis/data-distribution/handover-v1/04_code/event_4state_all.py,analysis,main,34,36
86,4e189e424e59bf5b5a2b,algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,analysis,main,34,36
86,4e189e424e59bf5b5a2b,algorithm/analysis/data-distribution/src/event_4state_all.py,analysis,main,34,36
